,carros,price,link
1,Ford Explorer 4.0 Ne Sport,60000000,https://carro.mercadolibre.com.co/MCO-2090626748-ford-explorer-new-sport-40-_JM#position=2&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
2,Kia New Sportage 2.0 Revolution,68500000,https://carro.mercadolibre.com.co/MCO-1377247999-kia-new-sportage-revolution-_JM#position=3&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
3,Bmw Serie 3 3.0 330i E90,60000000,https://carro.mercadolibre.com.co/MCO-2126222560-bmw-serie-3-330i-e90-_JM#position=4&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
4,Toyota Hilux 3.0 Vigo,94000000,https://carro.mercadolibre.com.co/MCO-2126220828-toyota-hilux-2007-30-diesel-_JM#position=5&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
5,Dodge Journey 2.4 Se 7a At,39800000,https://carro.mercadolibre.com.co/MCO-2126535874-dodge-journey-se-_JM#position=6&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
6,Bmw X1 2.0,96000000,https://carro.mercadolibre.com.co/MCO-2126336024-bmw-x1-sdrive-20i-tp-20-_JM#position=7&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
7,Kia Soul 1.6,32800000,https://carro.mercadolibre.com.co/MCO-2126118492-kia-soul-_JM#position=8&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
8,Bmw 325i 2.5,41000000,https://carro.mercadolibre.com.co/MCO-2126335070-bmw-325i-_JM#position=9&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
9,Chevrolet Captiva 2.4 Sport,33000000,https://carro.mercadolibre.com.co/MCO-1377257953-chevrolet-captiva-24-sport-2011-_JM#position=10&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
10,Mazda 3 2.0 Touring,78500000,https://carro.mercadolibre.com.co/MCO-1371445679-mazda-3-touring-20-_JM#position=11&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
11,Renault Alaskan 2.5 Intens,110000000,https://carro.mercadolibre.com.co/MCO-1370926639-renault-alaskan-intens-25-_JM#position=12&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
12,Toyota Rav4 2.0 Street,99000000,https://carro.mercadolibre.com.co/MCO-2122885088-toyota-rav4-street-20-_JM#position=13&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
13,Renault Kangoo 1.6 Express,33000000,https://carro.mercadolibre.com.co/MCO-2126120580-renault-kangoo-vu-16-express-van-carga-_JM#position=14&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
14,Hyundai Tucson Ix-35 2.0 Gl 4x4,64000000,https://carro.mercadolibre.com.co/MCO-2123090418-hyundai-tucson-ix-35-gl-_JM#position=15&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
15,Mahindra Pik-up 2.2 120 Hp 4x4,49800000,https://carro.mercadolibre.com.co/MCO-1377291521-mahindra-22-turbo-_JM#position=16&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
16,Toyota Fortuner 2.7 Sw4,155900000,https://carro.mercadolibre.com.co/MCO-2122836432-toyota-fortuner-27-2018-_JM#position=17&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
17,Mazda Cx-9 2.5 Grand Touring Signature,169900000,https://carro.mercadolibre.com.co/MCO-2123104144-mazda-cx-9-grand-touring-25-signature-2023-_JM#position=18&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
18,Volkswagen Escarabajo 1.6,36000000,https://carro.mercadolibre.com.co/MCO-1377258109-volkswagen-escarabajo-_JM#position=19&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
19,Ford Ecosport 2.0 Titanium,43000000,https://carro.mercadolibre.com.co/MCO-1377280613-ford-ecosport-titanium-_JM#position=20&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
20,Mazda 323 1.3 Hs,14600000,https://carro.mercadolibre.com.co/MCO-2123088152-mazda-323-hs-_JM#position=21&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
21,Ford Escape 2.0,67900000,https://carro.mercadolibre.com.co/MCO-2121750552-ford-escape-se-tp-20-_JM#position=22&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
22,Cupra Formentor 2.0,153000000,https://carro.mercadolibre.com.co/MCO-1377277591-cupra-formentor-20t-tp-20-_JM#position=23&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
23,Ford Ranger Xlt Ci,48000000,https://carro.mercadolibre.com.co/MCO-2133369712-ford-ranger-xlt-ci-_JM#position=24&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
24,Peugeot 206 1.4 Xr,24500000,https://carro.mercadolibre.com.co/MCO-2126335628-peugeot-206-sw-xr-14-_JM#position=25&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
25,Honda Hr-v 1.8 Lx,89000000,https://carro.mercadolibre.com.co/MCO-2120012754-honda-hr-v-_JM#position=26&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
26,Renault Duster 2.0 Dynamique 2013,41000000,https://carro.mercadolibre.com.co/MCO-1375674565-renault-duster-20-dynamique-2013-_JM#position=27&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
27,Ford Escape 2.0 Se 4x4 2015,58000000,https://carro.mercadolibre.com.co/MCO-1377275617-ford-escape-20-se-4x4-2015-_JM#position=28&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
28,Citroën Jumpy Cargo 2.0l Hdi,79000000,https://carro.mercadolibre.com.co/MCO-1375408923-citroen-jumpy-_JM#position=29&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
29,Chevrolet Equinox 1.5 Premier,103900000,https://carro.mercadolibre.com.co/MCO-1375443685-chevrolet-equinox-15-premier-2020-_JM#position=30&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
30,Byd Yuan Plus Ev,195000000,https://carro.mercadolibre.com.co/MCO-2122834868-byd-yuan-plus-ev-_JM#position=31&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
31,Kia Rio Summa Ub Ex,49800000,https://carro.mercadolibre.com.co/MCO-2118429530-kia-rio-summa-ub-ex-2017-_JM#position=32&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
32,Toyota Fortuner 2.7l,199980000,https://carro.mercadolibre.com.co/MCO-2135262188-toyota-fortuner-27-srv-gasolina-_JM#position=33&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
33,Ford Escape 2.0 Titanium,125000000,https://carro.mercadolibre.com.co/MCO-2119986352-ford-escape-_JM#position=34&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
34,Chevrolet Spark Gt 1.2,32500000,https://carro.mercadolibre.com.co/MCO-1375410683-chevrolet-spark-gt-_JM#position=35&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
35,Renault Logan 1.6 Privilege / Intens,43000000,https://carro.mercadolibre.com.co/MCO-2123101166-renault-logan-privilege-_JM#position=36&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
36,Honda Wr-v 1.5 Ex,77000000,https://carro.mercadolibre.com.co/MCO-1375415161-honda-wr-v-ex-_JM#position=37&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
37,Audi Q3 2.0 Tfsi Quattro Progressive,187000000,https://carro.mercadolibre.com.co/MCO-1375354629-audi-q3-sportback-20-2022-_JM#position=38&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
38,Ford Ranger 2.5 Ranger 4x4,59000000,https://carro.mercadolibre.com.co/MCO-1375356987-ford-ranger-_JM#position=39&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
39,Volkswagen Gol Cup,35000000,https://carro.mercadolibre.com.co/MCO-2118692208-volswagen-gol-cup-_JM#position=40&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
40,Nissan Qashqai 2.0l 4wd,63000000,https://carro.mercadolibre.com.co/MCO-2121728892-nissan-qashqai-20l-4wd2-4x4-_JM#position=41&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
41,Renault Symbol 1.6 Luxe Mt,23900000,https://carro.mercadolibre.com.co/MCO-2120124110-renault-symbol-16-luxe-_JM#position=42&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
42,Peugeot 207 1.4 Compact,26500000,https://carro.mercadolibre.com.co/MCO-1377278179-peugeot-207-compact-_JM#position=43&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
43,Mercedes-benz Clase Cla 2.0 Amg 4matic,125000000,https://carro.mercadolibre.com.co/MCO-1375447617-mercedes-benz-cla-45-amg-4matic-_JM#position=44&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
44,Jeep Cherokee 4.0 Laredo Fl,50000000,https://carro.mercadolibre.com.co/MCO-2118760384-jeep-cherokee-laredo-40-_JM#position=45&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
45,Kia Cerato Pro 1.6l 130 Hp,65000000,https://carro.mercadolibre.com.co/MCO-2118836012-kia-cerato-pro-sx-16-_JM#position=46&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
46,Suzuki Ertiga 1.4 Mpv,45000000,https://carro.mercadolibre.com.co/MCO-2118701846-suzuki-ertiga-_JM#position=47&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
47,Nissan X-trail 2.5 Exclusive,79000000,https://carro.mercadolibre.com.co/MCO-1375458715-nissan-x-trail-25-t32-2015-_JM#position=48&search_layout=grid&type=item&tracking_id=ba6fcd27-0c5d-4816-aa22-8d6c3f154ad8
0,Kia Picanto 1.25 Vibrant,46000000,https://carro.mercadolibre.com.co/MCO-2116543414-kia-picanto-vibrant-_JM#position=1&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
1,Nissan Patrol 4.8 Y61 Grx,90000000,https://carro.mercadolibre.com.co/MCO-2116148028-nissan-patrol-48-2003-_JM#position=2&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
2,Toyota Fortuner 2.4 Street,185000000,https://carro.mercadolibre.com.co/MCO-1375445769-toyota-fortuner-24-street-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
3,Renault Duster 2.0 Expression,41000000,https://carro.mercadolibre.com.co/MCO-1375368541-renault-duster-expression-_JM#position=4&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
4,Mazda 2 1.5 Touring Carbón Edition,69800000,https://carro.mercadolibre.com.co/MCO-2126116392-mazda-2-15-touring-carbon-edition-_JM#position=5&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
5,Mercedes-benz Clase A 2.0 A 250 Sport,79900000,https://carro.mercadolibre.com.co/MCO-2117977830-mercedes-benz-clase-a-250-20-sport-2015-_JM#position=6&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
6,Nissan Sentra 2.0 Sl At,36900000,https://carro.mercadolibre.com.co/MCO-1376352003-nissan-sentra-20-sl-at-_JM#position=7&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
7,Renault Duster 1.3 Intense Turbo Automática,85000000,https://carro.mercadolibre.com.co/MCO-1378456329-renault-duster-_JM#position=8&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
8,Mercedes-benz Clase Cla 1.6 Limited Plus,78000000,https://carro.mercadolibre.com.co/MCO-2118723502-mercedes-benz-cla200-2015-_JM#position=9&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
9,Ford Ecosport 2.0 L 4x2,36400000,https://carro.mercadolibre.com.co/MCO-1375393291-ford-ecosport-4x2-20-_JM#position=10&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
10,Toyota Prado 4.0 Tx Ambission,180000000,https://carro.mercadolibre.com.co/MCO-1374993947-toyota-prado-_JM#position=11&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
11,Mercedes-benz Clase B 1.6 Blueefficiency,49900000,https://carro.mercadolibre.com.co/MCO-1375448099-mercedes-benz-b-180-blueefficiency-mt-16-_JM#position=12&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
12,Mercedes-benz Clase E 3.5 6v E350 Elegance,80000000,https://carro.mercadolibre.com.co/MCO-1375032337-mercedes-benz-clase-e-_JM#position=13&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
13,Toyota Corolla 1.6 Xei,36500000,https://carro.mercadolibre.com.co/MCO-1375019061-toyota-corolla-xei-_JM#position=14&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
14,Renault Duster 1.6 Expression,67000000,https://carro.mercadolibre.com.co/MCO-1374922983-renault-duster-expressionzen-mt-16-_JM#position=15&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
15,Peugeot 3008 1.6 Gt Line,100000000,https://carro.mercadolibre.com.co/MCO-1375467167-peugeot-3008-_JM#position=16&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
16,Chevrolet Vivant 2.0,23500000,https://carro.mercadolibre.com.co/MCO-2116143354-chevrolet-vivant-at-_JM#position=17&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
17,Toyota Fortuner 2.7l 4x2,89900000,https://carro.mercadolibre.com.co/MCO-1374882235-toyota-fortuner-27-2012-_JM#position=18&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
18,Bmw Serie 3 2.0 318i E90 Lci,47500000,https://carro.mercadolibre.com.co/MCO-2120693876-bmw-318i-e90-lci-mt-20-_JM#position=19&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
19,Mazda Mx5 2.0,105000000,https://carro.mercadolibre.com.co/MCO-2118399632-mazda-miata-mx5-grand-touring-20-_JM#position=20&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
20,Chevrolet Sail 1.4 Ls,30900000,https://carro.mercadolibre.com.co/MCO-1375456751-chevrolet-sail-14-ls-2017-_JM#position=21&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
21,Toyota Land Cruiser 4.5 Fzj73,155000000,https://carro.mercadolibre.com.co/MCO-1375014409-toyota-land-cruiser-_JM#position=22&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
22,Volkswagen Gol 1.6 Trendline,48500000,https://carro.mercadolibre.com.co/MCO-1375013493-volkswagen-gol-16-trendline-2020-_JM#position=23&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
23,Mazda Cx-5 2.0 Touring Camioneta,93000000,https://carro.mercadolibre.com.co/MCO-2116123674-mazda-cx-5-_JM#position=24&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
24,Nissan Frontier 2.5 Np300,89000000,https://carro.mercadolibre.com.co/MCO-2116063252-nissan-frontier-np300-_JM#position=25&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
25,Mercedes-benz Clase A 1.4 A 200,145000000,https://carro.mercadolibre.com.co/MCO-1375368039-mercedes-benz-clase-a-200-sedan-14-amg-line-2022-_JM#position=26&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
26,Nissan D22 2.4,59000000,https://carro.mercadolibre.com.co/MCO-1373749721-nissan-np-300-frontier-24l-mt-24-_JM#position=27&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
27,Ford Escape 2.0 Titanium 245 Hp,91000000,https://carro.mercadolibre.com.co/MCO-2116141442-ford-escape-_JM#position=28&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
28,Kia Rio 1.4,69950000,https://carro.mercadolibre.com.co/MCO-1374981877-kia-rio-zenith-mt-14-_JM#position=29&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
29,Suzuki Swift 1.2 Dzire,44900000,https://carro.mercadolibre.com.co/MCO-1373964893-suzuki-swift-12-dzire-_JM#position=30&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
30,Volkswagen New Beetle 2.0,38000000,https://carro.mercadolibre.com.co/MCO-2119983902-volkswagen-new-beetle-gls-mt-20-_JM#position=31&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
31,Chevrolet Tracker 1.8 Ls,58800000,https://carro.mercadolibre.com.co/MCO-1373657293-chevrolet-tracker-_JM#position=32&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
32,Nissan Frontier 2.4l 4x2,53000000,https://carro.mercadolibre.com.co/MCO-1378226237-nissan-frontier-_JM#position=33&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
33,Audi Q5 Tfsi Quattro Advanced 2.0,175000000,https://carro.mercadolibre.com.co/MCO-2116076426-audi-q5-_JM#position=34&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
34,Mercedes-benz Clase Glc 350e A Matic 2.0,399900000,https://carro.mercadolibre.com.co/MCO-2116141744-mercedes-benz-glc-350e-4matic-_JM#position=35&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
35,Nissan Sentra B18 Sense 2.0,85000000,https://carro.mercadolibre.com.co/MCO-1375379233-nissan-sentra-_JM#position=36&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
36,Mazda Bt-50 2.2 B22,52000000,https://carro.mercadolibre.com.co/MCO-2116117642-mazda-bt-50-22-b22-2011-_JM#position=37&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
37,Peugeot 3008 1.6 Gt Line,115000000,https://carro.mercadolibre.com.co/MCO-2110287092-peugeot-3008-gt-line-2020-_JM#position=38&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
38,Volkswagen Jetta 2.0 Trendline 4 P Automatico,47000000,https://carro.mercadolibre.com.co/MCO-1373674991-volkswagen-jetta-20-trendline-automatico-_JM#position=39&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
39,Bmw Bmw 523 I 2.5 Executive,61990000,https://carro.mercadolibre.com.co/MCO-2116127370-bmw-523-i-25-2011-_JM#position=40&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
40,Renault Megane 2.0,24500000,https://carro.mercadolibre.com.co/MCO-1373374583-renault-megane-odeon-mt-20-_JM#position=41&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
41,Mercedes-benz B 200 1.6,63000000,https://carro.mercadolibre.com.co/MCO-1373249707-mercedes-benz-b-200-blueefficiency-cgi-tp-16-_JM#position=42&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
42,Mazda 3 2.0 Sport Grand Touring,76500000,https://carro.mercadolibre.com.co/MCO-2106724166-mazda-3-20-sport-grand-touring-_JM#position=43&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
43,Ssangyong Rexton 2.7,45900000,https://carro.mercadolibre.com.co/MCO-2108264070-ssangyong-rexton-27-ii-2009-_JM#position=44&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
44,Chevrolet Tracker 1.3 Premier,95000000,https://carro.mercadolibre.com.co/MCO-2108668466-chevrolet-tracker-12-premier-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
45,Ford Escape 2.0 Titanium,70000000,https://carro.mercadolibre.com.co/MCO-1374927257-ford-escape-20-titanium-2016-_JM#position=46&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
46,Audi A3 1.8 L,28500000,https://carro.mercadolibre.com.co/MCO-2106695230-audi-a3-18l-2002-_JM#position=47&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
47,Nissan Tiida Hb Premium At 1.8,32000000,https://carro.mercadolibre.com.co/MCO-1373347811-nissan-tiida-hb-premium-at-18-_JM#position=48&search_layout=grid&type=item&tracking_id=4a79c555-7469-4e0f-90aa-e2df188c7c32
0,Mercedes-benz Clase C 2.8,30500000,https://carro.mercadolibre.com.co/MCO-2116149532-mercedes-benz-c-280-at-28-_JM#position=1&search_layout=grid&type=item&tracking_id=e279fca4-821a-4931-89be-9499986ad237
1,Bmw X3 Xdrive 20 I,76000000,https://carro.mercadolibre.com.co/MCO-1374950685-bmw-x3-drive-20i-2013-_JM#position=2&search_layout=grid&type=item&tracking_id=e279fca4-821a-4931-89be-9499986ad237
2,Bmw Serie 3 2.0 320i E90,40500000,https://carro.mercadolibre.com.co/MCO-2108720584-bmw-320i-at-20-_JM#position=3&search_layout=grid&type=item&tracking_id=e279fca4-821a-4931-89be-9499986ad237
3,Ford Escape 2.0 Se 4x4,58000000,https://carro.mercadolibre.com.co/MCO-2120096892-ford-escape-_JM#position=4&search_layout=grid&type=item&tracking_id=e279fca4-821a-4931-89be-9499986ad237
